source_sheet_name,source_row_number,application_term,level,decision,school,parent_qa_requires_review,parent_qa_issue_count,record_index,property_type,property_location,property_lot_section_block_number,property_owned_shares,property_inherited,property_owned,property_area_raw,property_area,property_estimated_present_value_raw,property_estimated_present_value,property_estimated_value_currency_signal,property_estimated_value_currency_guess,property_mortgaged,property_is_mortgaged_flag,property_rented_income_raw,property_rented_income,property_planted_income_raw,property_planted_income,property_parse_method,property_review_flag,property_review_reasons,property_raw_block
Export,26,202610,Undergraduate,awarded,"Sagesse High School, Ain Saade",0,0,5,Land,Mount-Lebanon Chouf,,,,,350,350.0,525$,525.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 360
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 149
Inherited: 2000
Area: 350
Estimated Present Value: 525$
Mortgaged: No"
Export,26,202610,Undergraduate,awarded,"Sagesse High School, Ain Saade",0,0,6,Land,Mount-Lebanon Chouf,,,,,400,400.0,650$,650.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 360
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 150
Inherited: 2000
Area: 400
Estimated Present Value: 650$
Mortgaged: No"
Export,27,202710,Undergraduate,awarded,"Rafic Hariri High School (RHHS), Saida",0,0,1,Apartment,South Lebanon Saida,,,,,203,203.0,"100,000 usd",100000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: South Lebanon Saida
Lot, Section, Block Number: 213
Owned:
Area: 203
Estimated Present Value: 100,000 usd
Mortgaged: No"
Export,27,202710,Undergraduate,awarded,"Rafic Hariri High School (RHHS), Saida",0,0,2,Land,South Lebanon Jezzine,,,,,853,853.0,"85,000",85000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Jezzine
Lot, Section, Block Number: 3123
Inherited: 2012
Owned: 2012
Area: 853
Estimated Present Value: 85,000
Mortgaged: No"
Export,27,202710,Undergraduate,awarded,"Rafic Hariri High School (RHHS), Saida",0,0,3,Land,South Lebanon Jezzine,,,,,1390,1390.0,"139,000",139000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Jezzine
Lot, Section, Block Number: 997
Owned:
Area: 1390
Estimated Present Value: 139,000
Mortgaged: No
Planted - Income:"
Export,27,202710,Undergraduate,awarded,"Rafic Hariri High School (RHHS), Saida",0,0,4,Land,South Lebanon Jezzine,,,,,1020,1020.0,"60,000 USD",60000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1800
Location: South Lebanon Jezzine
Lot, Section, Block Number: 658
Owned:
Area: 1020
Estimated Present Value: 60,000 USD
Mortgaged: No"
Export,29,202510,Undergraduate,awarded,"Antonine International School (AIS), Ajaltoun",0,0,1,Land,Mount-Lebanon Kesrouane,,,,,441,441.0,$150 000,150.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 1096 -5
Inherited: 1992
Owned: 1992
Area: 441
Estimated Present Value: $150 000
Mortgaged: No"
Export,30,202710,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,1,Apartment,Mount-Lebanon Matn,,,,,162,162.0,"150,000$",150000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 737, 24
Owned:
Area: 162
Estimated Present Value: 150,000$
Mortgaged: No"
Export,30,202710,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,2,Business Premises,Mount-Lebanon Kesrouane,,,,,90,90.0,"90,000$",90000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 2400
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 11, 18, A
Owned:
Area: 90
Estimated Present Value: 90,000$
Mortgaged: No"
Export,30,202710,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,3,Business Premises,Mount-Lebanon Kesrouane,,,,,60,60.0,"60,000$",60000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 2400
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 11, 4, A
Owned:
Area: 60
Estimated Present Value: 60,000$
Mortgaged: No"
Export,30,202710,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,4,House,Mount-Lebanon Chouf,,,,,1750,1750.0,"150,000$",150000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 127
Inherited: 2019
Area: 1750
Estimated Present Value: 150,000$
Mortgaged: No"
Export,30,202710,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,5,Land,Mount-Lebanon Chouf,,,,,3600,3600.0,"75,000$",75000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 577
Inherited: 2019
Area: 3600
Estimated Present Value: 75,000$
Mortgaged: No"
Export,31,202510,Graduate,awarded,,1,2,1,Apartment,Mount-Lebanon Baabda,,,,,220,220.0,200000$,200000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2200 per parent
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 6186-9-0
Owned:
Area: 220
Estimated Present Value: 200000$
Mortgaged: No"
Export,32,202610,Undergraduate,,"Notre Dames des Apotres, Rawda",1,1,1,Apartment,Mount-Lebanon Matn,,,,,135,135.0,200000,200000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 1149-11-2
Owned:
Area: 135
Estimated Present Value: 200000
Mortgaged: No"
Export,33,202610,Undergraduate,denied,Antonine Sisters School - Mar Elias Ghazir,1,3,1,Land,Mount-Lebanon Jbeil,,,,,2500,2500.0,"$50,000",50000.0,usd,usd,no,0,,,0,0.0,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: Mount-Lebanon Jbeil
Lot, Section, Block Number: 96
Inherited: 2009
Owned: 2009
Area: 2500
Estimated Present Value: $50,000
Mortgaged: No
Planted - Income: 0"
Export,33,202610,Undergraduate,denied,Antonine Sisters School - Mar Elias Ghazir,1,3,2,House,Mount-Lebanon Jbeil,,,,,1500,1500.0,"$100,000",100000.0,usd,usd,yes,1,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Mount-Lebanon Jbeil
Lot, Section, Block Number: 701
Inherited: 1996
Owned: 1996
Area: 1500
Estimated Present Value: $100,000
Mortgaged: Yes"
Export,35,202711,Undergraduate,awarded,Amjad School,1,1,1,Apartment,Mount-Lebanon Aley,,,,,268,268.0,"200,000",200000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 6086
Owned:
Area: 268
Estimated Present Value: 200,000
Mortgaged: No"
Export,35,202711,Undergraduate,awarded,Amjad School,1,1,2,Apartment,Mount-Lebanon Aley,,,,,151,151.0,"90,000",90000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 180
Owned:
Area: 151
Estimated Present Value: 90,000
Mortgaged: No"
Export,35,202711,Undergraduate,awarded,Amjad School,1,1,3,Apartment,Mount-Lebanon Aley,,,,,166,166.0,"100,000",100000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 7173
Owned:
Area: 166
Estimated Present Value: 100,000
Mortgaged: No"
Export,35,202711,Undergraduate,awarded,Amjad School,1,1,4,Land,Mount-Lebanon Aley,,,,,"N/A approximately 1,000",1000.0,"20,000",20000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 710
Inherited: 2011
Area: N/A approximately 1,000
Estimated Present Value: 20,000
Mortgaged: No"
Export,35,202711,Undergraduate,awarded,Amjad School,1,1,5,Land,Mount-Lebanon Aley,,,,,N/A approximately 500,500.0,"12,000",12000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 800
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 545
Inherited: 2012
Area: N/A approximately 500
Estimated Present Value: 12,000
Mortgaged: No"
Export,35,202711,Undergraduate,awarded,Amjad School,1,1,6,Land,Mount-Lebanon Aley,,,,,300,300.0,"10,000",10000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 716
Inherited: 2012
Area: 300
Estimated Present Value: 10,000
Mortgaged: No"
Export,35,202711,Undergraduate,awarded,Amjad School,1,1,7,Land,Mount-Lebanon Aley,,,,,1000,1000.0,"12,000",12000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 1310
Inherited: 2012
Area: 1000
Estimated Present Value: 12,000
Mortgaged: No"
Export,35,202711,Undergraduate,awarded,Amjad School,1,1,8,Land,Mount-Lebanon Aley,,,,,500,500.0,"10,000",10000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 800
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 547
Inherited: 2014
Area: 500
Estimated Present Value: 10,000
Mortgaged: No"
Export,35,202711,Undergraduate,awarded,Amjad School,1,1,9,Land,Mount-Lebanon Aley,,,,,2000,2000.0,"12,000",12000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 796
Owned:
Area: 2000
Estimated Present Value: 12,000
Mortgaged: No"
Export,35,202711,Undergraduate,awarded,Amjad School,1,1,10,Land,Mount-Lebanon Aley,,,,,500,500.0,"10,000",10000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 713
Inherited: 2011
Area: 500
Estimated Present Value: 10,000
Mortgaged: No"
Export,36,202610,Undergraduate,denied,"College Elysee, Hazmieh",0,0,1,Apartment,Mount-Lebanon Matn,,,,,238,238.0,240000,240000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 722
Owned:
Area: 238
Estimated Present Value: 240000
Mortgaged: No"
Export,37,202510,Graduate,awarded,,1,2,1,Apartment,Beirut Ain El-Mreisseh,,,,,220,220.0,"$500,000",500000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: Owner
Location: Beirut Ain El-Mreisseh
Lot, Section, Block Number: 178
Inherited: 2009
Owned: 2009
Area: 220
Estimated Present Value: $500,000
Mortgaged: No"
Export,37,202510,Graduate,awarded,,1,2,2,Land,Mount-Lebanon Chouf,,,,,3000,3000.0,"$100,000",100000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 1143
Inherited: 1985
Owned: 1985
Area: 3000
Estimated Present Value: $100,000
Mortgaged: No"
Export,37,202510,Graduate,awarded,,1,2,3,House,Beirut Ain El-Mreisseh,,,,,90,90.0,"$100,000",100000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 480
Location: Beirut Ain El-Mreisseh
Lot, Section, Block Number: 197
Inherited: 1985
Area: 90
Estimated Present Value: $100,000
Mortgaged: No"
Export,38,202610,Undergraduate,awarded,Saint Georges Bsalim School,0,0,1,Apartment,Mount-Lebanon Matn,,,,,110,110.0,120000,120000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 1102 - 10 - A
Owned:
Area: 110
Estimated Present Value: 120000
Mortgaged: No"
Export,38,202610,Undergraduate,awarded,Saint Georges Bsalim School,0,0,2,House,South Lebanon Jezzine,,,,,120,120.0,50000,50000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: South Lebanon Jezzine
Lot, Section, Block Number: 42 - -
Inherited: 2002
Owned: 2002
Area: 120
Estimated Present Value: 50000
Mortgaged: No"
Export,38,202610,Undergraduate,awarded,Saint Georges Bsalim School,0,0,3,Land,South Lebanon Jezzine,,,,,300,300.0,20000,20000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Jezzine
Lot, Section, Block Number: 150
Inherited: 2000
Area: 300
Estimated Present Value: 20000
Mortgaged: No
Planted - Income:"
Export,38,202610,Undergraduate,awarded,Saint Georges Bsalim School,0,0,4,Land,South Lebanon Jezzine,,,,,300,300.0,20000,20000.0,,unknown,no,0,,,400,400.0,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Jezzine
Lot, Section, Block Number: 152
Inherited: 2000
Area: 300
Estimated Present Value: 20000
Mortgaged: No
Planted - Income: 400"
Export,39,202710,Undergraduate,awarded,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,1,House,Mount-Lebanon Matn,,,,,100,100.0,"65,000$",65000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 785/3 and 785/2 (قبوين)
Inherited: 1985
Owned: 1985
Area: 100
Estimated Present Value: 65,000$
Mortgaged: No"
Export,40,202610,Undergraduate,denied,"Int'l.Jean Mermoz Col,Abidjan",0,0,1,Beach Resort Chalet,Mount-Lebanon Kesrouane,,,,,95,95.0,120 000$,120.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Beach Resort Chalet
Info:
Owned shares:
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 2524-5
Owned:
Area: 95
Estimated Present Value: 120 000$
Mortgaged: No"
Export,41,202510,Graduate,awarded,,1,2,1,Land,Mount-Lebanon Chouf,,,,,600,600.0,"30,000",30000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info: Land
Owned shares: .
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 729
Owned:
Area: 600
Estimated Present Value: 30,000
Mortgaged: No"
Export,42,202610,Undergraduate,usaid,"National American School, Zahle",0,0,1,Apartment,Beqaa Zahleh,,,,,151,151.0,"80,000",80000.0,,unknown,yes,1,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Beqaa Zahleh
Lot, Section, Block Number: Section 7, Block B, Real Estate lot number 1435
Owned:
Area: 151
Estimated Present Value: 80,000
Mortgaged: Yes"
Export,43,202610,Undergraduate,denied,"Jesus & Mary School, Rabweh",0,0,1,House,Mount-Lebanon Matn,,,,,300,300.0,"300,000$",300000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 611-9-A
Inherited: 2013
Owned: 2013
Area: 300
Estimated Present Value: 300,000$
Mortgaged: No"
Export,43,202610,Undergraduate,denied,"Jesus & Mary School, Rabweh",0,0,2,Land,Mount-Lebanon Matn,,,,,"1,000",1000.0,"150,000",150000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 890
Owned:
Area: 1,000
Estimated Present Value: 150,000
Mortgaged: No"
Export,43,202610,Undergraduate,denied,"Jesus & Mary School, Rabweh",0,0,3,Land,Mount-Lebanon Matn,,,,,100,100.0,"15,000$",15000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 891
Owned:
Area: 100
Estimated Present Value: 15,000$
Mortgaged: No
Planted - Income:"
Export,43,202610,Undergraduate,denied,"Jesus & Mary School, Rabweh",0,0,4,Land,Mount-Lebanon Matn,,,,,1300,1300.0,"200,000$",200000.0,usd,usd,no,0,,,0,0.0,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 621
Inherited: 2013
Area: 1300
Estimated Present Value: 200,000$
Mortgaged: No
Planted - Income: 0"
Export,43,202610,Undergraduate,denied,"Jesus & Mary School, Rabweh",0,0,5,Land,Mount-Lebanon Matn,,,,,260,260.0,"130,000$",130000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 611-6-A
Inherited: 2013
Area: 260
Estimated Present Value: 130,000$
Mortgaged: No"
Export,43,202610,Undergraduate,denied,"Jesus & Mary School, Rabweh",0,0,6,Land,Mount-Lebanon Matn,,,,,50,50.0,"25,000$",25000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 611-4-A
Inherited: 2013
Area: 50
Estimated Present Value: 25,000$
Mortgaged: No"
Export,43,202610,Undergraduate,denied,"Jesus & Mary School, Rabweh",0,0,7,Business Premises,Mount-Lebanon Matn,,,,,800,800.0,"400,000$",400000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 1200
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 1185
Inherited: 2013
Area: 800
Estimated Present Value: 400,000$
Mortgaged: No"
Export,43,202610,Undergraduate,denied,"Jesus & Mary School, Rabweh",0,0,8,Business Premises,Mount-Lebanon Baabda,,,,,1700,1700.0,"1,700,000$",1700000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 1200
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 2398
Inherited: 2013
Area: 1700
Estimated Present Value: 1,700,000$
Mortgaged: No"
Export,44,202510,Graduate,awarded,,1,2,1,Land,Beqaa Beqaa West,,,,,1500 sq.m. from 6344 sq.m.,1500.0,"20,000$",20000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: -
Location: Beqaa Beqaa West
Lot, Section, Block Number: 109
Owned:
Area: 1500 sq.m. from 6344 sq.m.
Estimated Present Value: 20,000$
Mortgaged: No"
Export,44,202510,Graduate,awarded,,1,2,2,Apartment,Beqaa Beqaa West,,,,,805 sq.m.,805.0,NA,,,,no,0,"7,000",7000.0,,,property_section_key_value,1,unknown_labels; estimated_value_unparsed,"Type: Apartment
Info:
Owned shares: 2400
Location: Beqaa Beqaa West
Lot, Section, Block Number: 1533
Owned:
Area: 805 sq.m.
Estimated Present Value: NA
Mortgaged: No
Rented: 7,000"
Export,44,202510,Graduate,awarded,,1,2,3,House,Beqaa Beqaa West,,,,,200 sq.m.,200.0,NA,,,,no,0,,,,,property_section_key_value,1,unknown_labels; estimated_value_unparsed,"Type: House
Info: The house that we reside in.
Owned shares: 600
Location: Beqaa Beqaa West
Lot, Section, Block Number: 111
Inherited: 1986
Area: 200 sq.m.
Estimated Present Value: NA
Mortgaged: No"
Export,45,202510,Graduate,awarded,,1,2,1,House,Mount-Lebanon Aley,,,,,130,130.0,80000,80000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: Two owners (2 floors)
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 672
Owned:
Area: 130
Estimated Present Value: 80000
Mortgaged: No"
Export,46,202610,Undergraduate,denied,"Shouf National College, Chouf",0,0,1,Land,Mount-Lebanon Chouf,,,,,600,600.0,10000,10000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 778
Inherited: 6
Owned: 6
Area: 600
Estimated Present Value: 10000
Mortgaged: No"
Export,46,202610,Undergraduate,denied,"Shouf National College, Chouf",0,0,2,Land,Mount-Lebanon Chouf,,,,,2000,2000.0,20000,20000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 430
Inherited: 4
Owned: 4
Area: 2000
Estimated Present Value: 20000
Mortgaged: No"
