source_sheet_name,source_row_number,application_term,level,decision,school,parent_qa_requires_review,parent_qa_issue_count,record_index,loan_reason,loan_source,loan_mortgaged_asset,loan_start_date,loan_end_date,loan_total_amount_raw,loan_total_amount,loan_total_amount_currency_signal,loan_total_amount_currency_guess,loan_monthly_payment_raw,loan_monthly_payment,loan_remaining_balance_raw,loan_remaining_balance,loan_remaining_balance_is_duration_flag,loan_remaining_years_raw,loan_remaining_years,loan_parse_method,loan_review_flag,loan_review_reasons,loan_raw_block
Export,296,202520,Undergraduate,denied,,1,3,2,Auto loan,Bank,Car,2024-12-01,2029-11-01,22999.54,22999.54,,unknown,434,434.0,22999.54,22999.54,0,5 years,5.0,loan_section_key_value,0,,"Reason: Auto loan
Source: Bank
Mortgaged Asset: Car
Start Date: 2024-12-01
End Date: 2029-11-01
Total Amount: 22999.54
Monthly Payment: 434
Remaining Balance: 22999.54
Remaining Years: 5 years"
Export,299,202610,Undergraduate,denied,"Le Lycee National, Choueifat",1,1,1,house building,"mawared bank,aley,lebanon",the house i am living in,2015-10-01,2033-09-01,115434072 L.L,115434072.0,lbp,lbp,534417 L.L,534417.0,57182619 L.L,57182619.0,0,not decided,,loan_section_key_value,1,remaining_years_unparsed,"Reason: house building
Source: mawared bank,aley,lebanon
Mortgaged Asset: the house i am living in
Start Date: 2015-10-01
End Date: 2033-09-01
Total Amount: 115434072 L.L
Monthly Payment: 534417 L.L
Remaining Balance: 57182619 L.L
Remaining Years: not decided"
Export,305,202610,Undergraduate,usaid,"Irfan High School Hasbaya, Hasbaya",0,0,1,Apartment,مؤسسة الاسكان,1,2013-06-05,2028-06-05,2000,2000.0,,unknown,11,11.0,500,500.0,0,3,3.0,loan_section_key_value,0,,"Reason: Apartment
Source: مؤسسة الاسكان
Mortgaged Asset: 1
Start Date: 2013-06-05
End Date: 2028-06-05
Total Amount: 2000
Monthly Payment: 11
Remaining Balance: 500
Remaining Years: 3"
Export,308,202610,Graduate,,,1,5,1,Buy inventory for the store,Yahya Zahra- dad's friend,None,2024-09-15,2024-12-31,$558.66,558.66,usd,usd,200,200.0,158.66,158.66,0,0,0.0,loan_section_key_value,0,,"Reason: Buy inventory for the store
Source: Yahya Zahra- dad's friend
Mortgaged Asset: None
Start Date: 2024-09-15
End Date: 2024-12-31
Total Amount: $558.66
Monthly Payment: 200
Remaining Balance: 158.66
Remaining Years: 0"
Export,308,202610,Graduate,,,1,5,2,Buy inventory for the store,Yahya Zahra-dad's friend,None,2023-05-01,2025-12-01,"2,298.88 (LBP 161,000,000 + $500 )",2298.88,mixed,mixed,Each month he pays what he can,,"1,417.32",1417.32,0,1,1.0,loan_section_key_value,1,mixed_currency,"Reason: Buy inventory for the store
Source: Yahya Zahra-dad's friend
Mortgaged Asset: None
Start Date: 2023-05-01
End Date: 2025-12-01
Total Amount: 2,298.88 (LBP 161,000,000 + $500 )
Monthly Payment: Each month he pays what he can
Remaining Balance: 1,417.32
Remaining Years: 1"
Export,308,202610,Graduate,,,1,5,3,Buy inventory for the store,Cezar Antoun- dad's friend,None,2024-08-01,2025-08-01,"2,000",2000.0,,unknown,"He pays when can, til now he hasn't paid anything",,"2,009",2009.0,0,1,1.0,loan_section_key_value,1,monthly_payment_unparsed,"Reason: Buy inventory for the store
Source: Cezar Antoun- dad's friend
Mortgaged Asset: None
Start Date: 2024-08-01
End Date: 2025-08-01
Total Amount: 2,000
Monthly Payment: He pays when can, til now he hasn't paid anything
Remaining Balance: 2,009
Remaining Years: 1"
Export,312,202610,Undergraduate,awarded,"Al Azm School, Tripoli",0,0,1,Buy our family apartment,Finace Arab Bank and the Public Housing Institution,Apartment,2009-05-15,2035-05-15,120000,120000.0,,unknown,7,7.0,1000,1000.0,0,11,11.0,loan_section_key_value,0,,"Reason: Buy our family apartment
Source: Finace Arab Bank and the Public Housing Institution
Mortgaged Asset: Apartment
Start Date: 2009-05-15
End Date: 2035-05-15
Total Amount: 120000
Monthly Payment: 7
Remaining Balance: 1000
Remaining Years: 11"
Export,328,202510,Graduate,awarded,,1,3,1,Housing,Banque de l'Habitat,House,2017-01-24,2032-01-24,"1,782$ [158,600,000 lbp (without interest amount)]",1782.0,mixed,mixed,"12.3$ [1,101,388.89 lbp (without interest amount)]",12.3,"705.3$ [62,779,166.57 lbp (without interest amount)]",705.3,0,4.6 years (without interest years),4.6,loan_section_key_value,1,mixed_currency,"Reason: Housing
Source: Banque de l'Habitat
Mortgaged Asset: House
Start Date: 2017-01-24
End Date: 2032-01-24
Total Amount: 1,782$ [158,600,000 lbp (without interest amount)]
Monthly Payment: 12.3$ [1,101,388.89 lbp (without interest amount)]
Remaining Balance: 705.3$ [62,779,166.57 lbp (without interest amount)]
Remaining Years: 4.6 years (without interest years)"
Export,338,202710,Undergraduate,awarded,"International College (IC), Beirut",0,0,1,School Tuition,Capital Financial Company,None,2025-06-05,2026-06-05,4500,4500.0,,unknown,437,437.0,2622,2622.0,0,6 months,6.0,loan_section_key_value,0,,"Reason: School Tuition
Source: Capital Financial Company
Mortgaged Asset: None
Start Date: 2025-06-05
End Date: 2026-06-05
Total Amount: 4500
Monthly Payment: 437
Remaining Balance: 2622
Remaining Years: 6 months"
Export,339,202610,Undergraduate,awarded,"Lycee Des Arts, Hadath",0,0,1,Housing loan - قرض اسكان,المؤسسة العامة للاسكان و مصرف الاعتماد اللبناني,from salary,2004-07-19,2034-08-05,"92,860,000 L.L",92860000.0,lbp,lbp,"338,889 L.L",338889.0,"20,355,000 L.L",20355000.0,0,10,10.0,loan_section_key_value,0,,"Reason: Housing loan - قرض اسكان
Source: المؤسسة العامة للاسكان و مصرف الاعتماد اللبناني
Mortgaged Asset: from salary
Start Date: 2004-07-19
End Date: 2034-08-05
Total Amount: 92,860,000 L.L
Monthly Payment: 338,889 L.L
Remaining Balance: 20,355,000 L.L
Remaining Years: 10"
Export,342,202610,Undergraduate,awarded,The International School of Choueifat - Koura,0,0,1,Daily expenses,Dads Brother,Land (which has the lawsuit previously mentioned and 2 others),2020-01-01,2025-12-31,"120,000",120000.0,,unknown,0,0.0,"120,000",120000.0,0,1,1.0,loan_section_key_value,0,,"Reason: Daily expenses
Source: Dads Brother
Mortgaged Asset: Land (which has the lawsuit previously mentioned and 2 others)
Start Date: 2020-01-01
End Date: 2025-12-31
Total Amount: 120,000
Monthly Payment: 0
Remaining Balance: 120,000
Remaining Years: 1"
Export,342,202610,Undergraduate,awarded,The International School of Choueifat - Koura,0,0,2,Daily Expenses,Dads Brother,Land (which has the lawsuit previously mentioned and 2 others),2025-01-01,2025-12-31,"24,000",24000.0,,unknown,0,0.0,"24,000",24000.0,0,1,1.0,loan_section_key_value,0,,"Reason: Daily Expenses
Source: Dads Brother
Mortgaged Asset: Land (which has the lawsuit previously mentioned and 2 others)
Start Date: 2025-01-01
End Date: 2025-12-31
Total Amount: 24,000
Monthly Payment: 0
Remaining Balance: 24,000
Remaining Years: 1"
Export,354,202510,Graduate,awarded,,1,2,1,Cultivating the Land,Personal Loan (Awad Al Sayed),N/A,2024-01-03,2024-12-19,5000$,5000.0,usd,usd,N/A,,5000$,5000.0,0,0.5 years,0.5,loan_section_key_value,1,monthly_payment_unparsed,"Reason: Cultivating the Land
Source: Personal Loan (Awad Al Sayed)
Mortgaged Asset: N/A
Start Date: 2024-01-03
End Date: 2024-12-19
Total Amount: 5000$
Monthly Payment: N/A
Remaining Balance: 5000$
Remaining Years: 0.5 years"
Export,361,202710,Undergraduate,denied,Lebanese Evangelical School for Boys and Girls,0,0,1,Personal assistance family allowance,Bank,Salary,2025-10-06,2029-10-06,66112,66112.0,,unknown,1377,1377.0,66112,66112.0,0,4,4.0,loan_section_key_value,0,,"Reason: Personal assistance family allowance
Source: Bank
Mortgaged Asset: Salary
Start Date: 2025-10-06
End Date: 2029-10-06
Total Amount: 66112
Monthly Payment: 1377
Remaining Balance: 66112
Remaining Years: 4"
Export,365,202610,Undergraduate,awarded,"Beirut Babptist School (BBS), Mouseitbeh",0,0,1,to pay off depts in lebanon,Qatar National Bank,0,2024-10-28,2026-04-28,19400,19400.0,,unknown,1180,1180.0,3654,3654.0,0,1.5 years,1.5,loan_section_key_value,0,,"Reason: to pay off depts in lebanon
Source: Qatar National Bank
Mortgaged Asset: 0
Start Date: 2024-10-28
End Date: 2026-04-28
Total Amount: 19400
Monthly Payment: 1180
Remaining Balance: 3654
Remaining Years: 1.5 years"
Export,366,202710,Undergraduate,denied,The International School of Choueifat - Dubai,0,0,1,Home buy,HSBC,Home in Dubai,2022-05-15,2038-12-15,$513413,513413.0,usd,usd,$2850,2850.0,$338313,338313.0,0,13,13.0,loan_section_key_value,0,,"Reason: Home buy
Source: HSBC
Mortgaged Asset: Home in Dubai
Start Date: 2022-05-15
End Date: 2038-12-15
Total Amount: $513413
Monthly Payment: $2850
Remaining Balance: $338313
Remaining Years: 13"
Export,373,202610,Undergraduate,denied,"Saints Coeurs Ain Najm, Ain Saadeh",0,0,1,For Institution / It's an Overdraft Loan,Credit Libanais,House and Business Premises,2007-07-18,2007-07-18,"240,000",240000.0,,unknown,Overdraft loan,,"240,000",240000.0,0,Overdraft Loan,,loan_section_key_value,1,monthly_payment_unparsed; remaining_years_unparsed,"Reason: For Institution / It's an Overdraft Loan
Source: Credit Libanais
Mortgaged Asset: House and Business Premises
Start Date: 2007-07-18
End Date: 2007-07-18
Total Amount: 240,000
Monthly Payment: Overdraft loan
Remaining Balance: 240,000
Remaining Years: Overdraft Loan"
Export,378,202710,Undergraduate,awarded,The International School of Choueifat - Choueifat,0,0,1,Food and Housing Expenses,ISF,No,2024-11-12,2028-11-12,1440 $,1440.0,usd,usd,31$,31.0,1131$,1131.0,0,3,3.0,loan_section_key_value,0,,"Reason: Food and Housing Expenses
Source: ISF
Mortgaged Asset: No
Start Date: 2024-11-12
End Date: 2028-11-12
Total Amount: 1440 $
Monthly Payment: 31$
Remaining Balance: 1131$
Remaining Years: 3"
Export,380,202710,Undergraduate,denied,"Jesus & Mary School, Rabweh",0,0,1,To buy an underconstruction chalet,Rise properties developer,No,2025-05-20,2029-05-20,90000,90000.0,,unknown,1850,1850.0,82500,82500.0,0,4 years,4.0,loan_section_key_value,0,,"Reason: To buy an underconstruction chalet
Source: Rise properties developer
Mortgaged Asset: No
Start Date: 2025-05-20
End Date: 2029-05-20
Total Amount: 90000
Monthly Payment: 1850
Remaining Balance: 82500
Remaining Years: 4 years"
Export,401,202520,Undergraduate,awarded,,1,6,1,House,BDL,House,2012-09-01,2028-12-31,"285,944,057",285944057.0,,likely_lbp_unmarked,"26,246,710",26246710.0,"249,991,771",249991771.0,0,4,4.0,loan_section_key_value,0,,"Reason: House
Source: BDL
Mortgaged Asset: House
Start Date: 2012-09-01
End Date: 2028-12-31
Total Amount: 285,944,057
Monthly Payment: 26,246,710
Remaining Balance: 249,991,771
Remaining Years: 4"
Export,404,202610,Undergraduate,denied,"International College (IC), Beirut",0,0,1,Personal mainly to cover medical expenses,Brother in-law,NA,2023-07-01,2027-07-01,"20,000",20000.0,,unknown,400,400.0,"13,200",13200.0,0,2.8,2.8,loan_section_key_value,0,,"Reason: Personal mainly to cover medical expenses
Source: Brother in-law
Mortgaged Asset: NA
Start Date: 2023-07-01
End Date: 2027-07-01
Total Amount: 20,000
Monthly Payment: 400
Remaining Balance: 13,200
Remaining Years: 2.8"
Export,411,202710,Undergraduate,,"Al Iman Al Hadisa School, Saida",1,1,1,Financial struggles,Uncle,None,2025-09-01,2030-03-01,8000,8000.0,,unknown,150,150.0,7700,7700.0,0,4.5,4.5,loan_section_key_value,0,,"Reason: Financial struggles
Source: Uncle
Mortgaged Asset: None
Start Date: 2025-09-01
End Date: 2030-03-01
Total Amount: 8000
Monthly Payment: 150
Remaining Balance: 7700
Remaining Years: 4.5"
Export,413,202710,Undergraduate,,Miller Place High School,1,1,1,house,bank,92000,2022-07-11,2045-08-01,396100$,396100.0,usd,usd,3526.56$,3526.56,374077.27$,374077.27,0,27 years,27.0,loan_section_key_value,0,,"Reason: house
Source: bank
Mortgaged Asset: 92000
Start Date: 2022-07-11
End Date: 2045-08-01
Total Amount: 396100$
Monthly Payment: 3526.56$
Remaining Balance: 374077.27$
Remaining Years: 27 years"
Export,416,202710,Undergraduate,,"Houssameddine Hariri High School, Saida",1,1,1,Brother's tuition fees,Relative,0,2022-10-01,2028-07-10,"170,000",170000.0,,unknown,"1,800",1800.0,"170,000",170000.0,0,10,10.0,loan_section_key_value,0,,"Reason: Brother's tuition fees
Source: Relative
Mortgaged Asset: 0
Start Date: 2022-10-01
End Date: 2028-07-10
Total Amount: 170,000
Monthly Payment: 1,800
Remaining Balance: 170,000
Remaining Years: 10"
Export,416,202710,Undergraduate,,"Houssameddine Hariri High School, Saida",1,1,2,Sister's tution fees,Relative,0,2021-09-01,2027-07-10,"20,000",20000.0,,unknown,no stable monthly payments,,"18,000",18000.0,0,5,5.0,loan_section_key_value,1,monthly_payment_unparsed,"Reason: Sister's tution fees
Source: Relative
Mortgaged Asset: 0
Start Date: 2021-09-01
End Date: 2027-07-10
Total Amount: 20,000
Monthly Payment: no stable monthly payments
Remaining Balance: 18,000
Remaining Years: 5"
Export,429,202710,Undergraduate,awarded,"Notre Dames des Apotres, Rawda",1,1,1,To buy an apartment,Societe Generale De Banque Au Liban (SGBL),The apartment,2013-10-03,2038-09-15,26 000$ Before the crisis,26.0,usd,usd,130 000 LBP,130.0,21 999 010 LBP,21.0,0,13,13.0,loan_section_key_value,1,mixed_currency,"Reason: To buy an apartment
Source: Societe Generale De Banque Au Liban (SGBL)
Mortgaged Asset: The apartment
Start Date: 2013-10-03
End Date: 2038-09-15
Total Amount: 26 000$ Before the crisis
Monthly Payment: 130 000 LBP
Remaining Balance: 21 999 010 LBP
Remaining Years: 13"
Export,442,202610,Undergraduate,awarded,"Eastwood College, Kfarshima",0,0,1,House loan,PCH Lebanon - المؤسسة العامة للإسكان لبنان / BBAC,Appartment,2006-03-23,2036-03-15,"67,500,000 LBP",67500000.0,lbp,lbp,"192,000 LBP",192000.0,"23,808,000 LBP",23808000.0,0,10 years,10.0,loan_section_key_value,0,,"Reason: House loan
Source: PCH Lebanon - المؤسسة العامة للإسكان لبنان / BBAC
Mortgaged Asset: Appartment
Start Date: 2006-03-23
End Date: 2036-03-15
Total Amount: 67,500,000 LBP
Monthly Payment: 192,000 LBP
Remaining Balance: 23,808,000 LBP
Remaining Years: 10 years"
Export,461,202710,Undergraduate,awarded,"Grand Lycee Franco Libanais, Achrafieh",0,0,1,financial help for father,Bank BNP Pari-bas,0,2022-11-25,2029-11-25,"33,066€",33066.0,,unknown,457.5€,457.5,"20,602€",20602.0,0,4,4.0,loan_section_key_value,0,,"Reason: financial help for father
Source: Bank BNP Pari-bas
Mortgaged Asset: 0
Start Date: 2022-11-25
End Date: 2029-11-25
Total Amount: 33,066€
Monthly Payment: 457.5€
Remaining Balance: 20,602€
Remaining Years: 4"
Export,461,202710,Undergraduate,awarded,"Grand Lycee Franco Libanais, Achrafieh",0,0,2,financial help for father,Bank BNP pari-bas,0,2022-12-06,2030-06-06,"36,320.64€",36320.64,,unknown,500€,500.0,"29,070.07€",29070.07,0,5,5.0,loan_section_key_value,0,,"Reason: financial help for father
Source: Bank BNP pari-bas
Mortgaged Asset: 0
Start Date: 2022-12-06
End Date: 2030-06-06
Total Amount: 36,320.64€
Monthly Payment: 500€
Remaining Balance: 29,070.07€
Remaining Years: 5"
Export,466,202610,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",1,1,1,Housing Loan,BLOM Bank,Purchased House,2012-09-06,2027-08-06,220560000 L.L.,220560000.0,lbp,lbp,1226000 L.L.,1226000.0,40338000 L.L.,40338000.0,0,2.75,2.75,loan_section_key_value,0,,"Reason: Housing Loan
Source: BLOM Bank
Mortgaged Asset: Purchased House
Start Date: 2012-09-06
End Date: 2027-08-06
Total Amount: 220560000 L.L.
Monthly Payment: 1226000 L.L.
Remaining Balance: 40338000 L.L.
Remaining Years: 2.75"
Export,470,202710,Undergraduate,denied,"L'Athenee de Beyrouth, Bsalim",0,0,1,Family support,Blom bank,Salary,2024-06-21,2026-07-01,11988,11988.0,,unknown,498,498.0,4482,4482.0,0,1,1.0,loan_section_key_value,0,,"Reason: Family support
Source: Blom bank
Mortgaged Asset: Salary
Start Date: 2024-06-21
End Date: 2026-07-01
Total Amount: 11988
Monthly Payment: 498
Remaining Balance: 4482
Remaining Years: 1"
Export,472,202610,Undergraduate,,,1,4,1,Educational,U.S Department of Education,None,2024-09-01,2027-05-24,"38,000",38000.0,,unknown,Deferred Payment Until Graduation-Public Loan,,Deferred Payment Until Graduation-Public Loan,,0,7,7.0,loan_section_key_value,1,monthly_payment_unparsed; remaining_balance_unparsed,"Reason: Educational
Source: U.S Department of Education
Mortgaged Asset: None
Start Date: 2024-09-01
End Date: 2027-05-24
Total Amount: 38,000
Monthly Payment: Deferred Payment Until Graduation-Public Loan
Remaining Balance: Deferred Payment Until Graduation-Public Loan
Remaining Years: 7"
Export,474,202710,Undergraduate,denied,The International School of Choueifat - Doha,0,0,1,LIVING EXPENSES,COMPANY,NO,2025-06-01,2028-06-01,41203,41203.0,,unknown,1273,1273.0,34839,34839.0,0,2.5,2.5,loan_section_key_value,0,,"Reason: LIVING EXPENSES
Source: COMPANY
Mortgaged Asset: NO
Start Date: 2025-06-01
End Date: 2028-06-01
Total Amount: 41203
Monthly Payment: 1273
Remaining Balance: 34839
Remaining Years: 2.5"
Export,475,202710,Undergraduate,denied,"Amjad School, Choueifat",0,0,1,House,Bank-Iskan,Appartment,2016-04-01,2045-04-01,150000,150000.0,,unknown,500,500.0,20000,20000.0,0,21,21.0,loan_section_key_value,0,,"Reason: House
Source: Bank-Iskan
Mortgaged Asset: Appartment
Start Date: 2016-04-01
End Date: 2045-04-01
Total Amount: 150000
Monthly Payment: 500
Remaining Balance: 20000
Remaining Years: 21"
Export,475,202710,Undergraduate,denied,"Amjad School, Choueifat",0,0,2,Car Loan,BSF,Car,2024-05-03,2027-05-03,24000,24000.0,,unknown,804,804.0,14500,14500.0,0,1.5,1.5,loan_section_key_value,0,,"Reason: Car Loan
Source: BSF
Mortgaged Asset: Car
Start Date: 2024-05-03
End Date: 2027-05-03
Total Amount: 24000
Monthly Payment: 804
Remaining Balance: 14500
Remaining Years: 1.5"
Export,476,202710,Undergraduate,,"Ali Bin Abi Taleb School, Beirut",1,1,1,Accommodation,Bank of Accommodations,House,2005-10-06,2029-10-06,35300,35300.0,,unknown,260,260.0,50,50.0,0,1,1.0,loan_section_key_value,0,,"Reason: Accommodation
Source: Bank of Accommodations
Mortgaged Asset: House
Start Date: 2005-10-06
End Date: 2029-10-06
Total Amount: 35300
Monthly Payment: 260
Remaining Balance: 50
Remaining Years: 1"
Export,479,202610,Undergraduate,denied,International School Choueifat: Dubai,0,0,1,Mortgage for the apartment we live in,salary,The apartment we live in,2024-06-25,2041-03-03,418'260,418.0,,unknown,3'020,3.0,405'430,405.0,0,16 years and 8 months,16.0,loan_section_key_value,0,,"Reason: Mortgage for the apartment we live in
Source: salary
Mortgaged Asset: The apartment we live in
Start Date: 2024-06-25
End Date: 2041-03-03
Total Amount: 418'260
Monthly Payment: 3'020
Remaining Balance: 405'430
Remaining Years: 16 years and 8 months"
Export,479,202610,Undergraduate,denied,International School Choueifat: Dubai,0,0,2,Car Loan,Salary,Car,2023-02-02,2027-01-03,28'457,28.0,,unknown,537,537.0,18'797,18.0,0,3,3.0,loan_section_key_value,0,,"Reason: Car Loan
Source: Salary
Mortgaged Asset: Car
Start Date: 2023-02-02
End Date: 2027-01-03
Total Amount: 28'457
Monthly Payment: 537
Remaining Balance: 18'797
Remaining Years: 3"
Export,488,202610,Undergraduate,denied,"Lycee Abdel Kader, Beirut",0,0,1,Credit Card,Bank Audi,No,2024-06-01,2031-05-31,280,280.0,,unknown,28,28.0,280,280.0,0,6,6.0,loan_section_key_value,0,,"Reason: Credit Card
Source: Bank Audi
Mortgaged Asset: No
Start Date: 2024-06-01
End Date: 2031-05-31
Total Amount: 280
Monthly Payment: 28
Remaining Balance: 280
Remaining Years: 6"
